Año,Trimestre,Total,Provincia,Accesos por cada 100 hab,Población,KPI Penetración,Incremento (%),Cumple Incremento
2023,1,11241895,Corrientes,13.71,81997775.34646244,13.71,0.8088235294117618,False
2023,2,11251897,Corrientes,13.79,81594612.03770849,13.79,0.5835156819839371,False
2023,3,11406908,Corrientes,13.9,82064086.33093524,13.900000000000002,0.7976794778825402,False
2023,4,11547661,Corrientes,13.84,83436856.9364162,13.84,-0.4316546762590079,False
2024,1,11633156,Corrientes,13.68,85037690.05847953,13.68,-1.1560693641618491,False
2024,2,11556107,Corrientes,13.53,85410990.3917221,13.530000000000001,-1.0964912280701622,False
2014,1,6398398,Córdoba,16.1251831437494,39679536.92656328,16.1251831437494,0.0,False
2014,2,6464468,Córdoba,16.3654084204053,39500804.58694659,16.3654084204053,1.4897522373196637,False
2014,3,6595271,Córdoba,16.5601374978714,39826185.023208536,16.5601374978714,1.1898821738130394,False
2014,4,6598496,Córdoba,16.6557073313017,39617026.5768251,16.6557073313017,0.5771077289822291,False
2015,1,6737732,Córdoba,16.7936219024859,40120779.41925462,16.7936219024859,0.828031907867488,False
2015,2,6816188,Córdoba,17.1065201027829,39845555.72404897,17.1065201027829,1.8631966475955997,False
2015,3,6935068,Córdoba,17.4307349890253,39786434.73362679,17.4307349890253,1.8952708341286595,False
2015,4,6984831,Córdoba,17.4691679941471,39983764.552153885,17.4691679941471,0.22048987117293528,False
2016,1,6907356,Córdoba,16.9726662396085,40696941.20232301,16.972666239608504,-2.842160283219808,False
2016,2,7130079,Córdoba,17.6203480143202,40465029.37515949,17.6203480143202,3.8160284634610075,True
2016,3,7206950,Córdoba,17.7855048043124,40521481.28093925,17.7855048043124,0.9373071965319557,False
2016,4,7251673,Córdoba,17.5712914597652,41270005.773934744,17.5712914597652,-1.2044265648015862,False
2017,1,7305854,Córdoba,17.6522425706022,41387681.881094635,17.6522425706022,0.4607009736442125,False
2017,2,7429664,Córdoba,18.0566153106088,41146493.25023196,18.056615310608798,2.2907726221711444,False
2017,3,7724943,Córdoba,19.0769539156083,40493587.36291563,19.0769539156083,5.650774452729368,True
2017,4,7870222,Córdoba,19.3908577867931,40587281.31852075,19.3908577867931,1.6454611809276765,False
2018,1,8037053,Córdoba,19.4473810733398,41327173.92481144,19.4473810733398,0.29149451338452703,False
2018,2,8110444,Córdoba,19.373198551696,41864248.58217324,19.373198551696,-0.3814525018255299,False
2018,3,8347035,Córdoba,19.6691574967699,42437176.078186184,19.6691574967699,1.5276720789504816,False
2018,4,8473655,Córdoba,19.9284311751423,42520431.86705837,19.928431175142297,1.3181737876417854,False
2019,1,8648135,Córdoba,20.0595276926967,43112356.04589346,20.0595276926967,0.6578366174549988,False
2019,2,8960181,Córdoba,20.8416372422382,42991732.82721314,20.8416372422382,3.898942993688981,True
2019,3,9164684,Córdoba,21.0007817769535,43639727.784121975,21.0007817769535,0.7635894093424245,False
2019,4,8793181,Córdoba,21.5794971664284,40747849.36916744,21.5794971664284,2.75568498173715,False
2020,1,8812426,Córdoba,21.6423266904036,40718477.85158658,21.6423266904036,0.29115379051993795,False
2020,2,9031056,Córdoba,22.2626297682841,40565989.25642589,22.2626297682841,2.866157076149989,False
2020,3,9356199,Córdoba,23.0297083535099,40626649.96178315,23.029708353509896,3.445588383806286,True
2020,4,9571562,Córdoba,23.904978675681,40040035.717485644,23.904978675681,3.800614010110581,True
2021,1,9647972,Córdoba,24.0613716456615,40097348.32278202,24.061371645661502,0.6542276071536568,False
2021,2,9863084,Córdoba,24.5284062912537,40210863.61210905,24.5284062912537,1.941014221757409,False
2021,3,10085541,Córdoba,24.8859576286757,40527035.97139693,24.8859576286757,1.4577030940224445,False
2021,4,10489794,Córdoba,25.8731537155377,40543159.582824744,25.8731537155377,3.966880043725829,True
2022,1,10624009,Córdoba,26.2552622183512,40464303.542831555,26.2552622183512,1.4768532163283554,False
2022,2,10958684,Córdoba,26.7815908411335,40918719.3733417,26.7815908411335,2.004659555121191,False
2022,3,11091128,Córdoba,27.04,41017485.20710059,27.04,0.9648760613190088,False
2022,4,11208114,Córdoba,27.26,41115605.28246515,27.26,0.8136094674556338,False
2023,1,11241895,Córdoba,27.2,41330496.32352941,27.200000000000003,-0.22010271460014552,False
2023,2,11251897,Córdoba,27.59,40782519.028633565,27.589999999999996,1.4338235294117485,False
2023,3,11406908,Córdoba,27.57,41374348.92999637,27.57,-0.07249003262049802,False
2023,4,11547661,Córdoba,27.76,41598202.44956772,27.76,0.6891548784911272,False
2024,1,11633156,Córdoba,27.77,41891091.10550954,27.77,0.03602305475502998,False
2024,2,11556107,Córdoba,27.79,41583688.37711407,27.79,0.07202016564638036,False
2014,1,6398398,Entre Ríos,10.3022471048393,62106819.3655971,10.3022471048393,0.0,False
2014,2,6464468,Entre Ríos,10.3720720658694,62325714.273352765,10.3720720658694,0.6777643781937792,False
2014,3,6595271,Entre Ríos,10.4338264358501,63210472.596505746,10.4338264358501,0.5953908687533316,False
2014,4,6598496,Entre Ríos,10.7183280951834,61562735.73082009,10.7183280951834,2.726724093816313,False
2015,1,6737732,Entre Ríos,12.6093360869829,53434470.72487518,12.6093360869829,17.642751509438128,True
2015,2,6816188,Entre Ríos,12.8371812612236,53097232.65020176,12.837181261223602,1.8069561527185751,False
2015,3,6935068,Entre Ríos,13.027710914374,53233204.555899836,13.027710914374,1.48420162708085,False
2015,4,6984831,Entre Ríos,13.1239623080906,53221967.84803339,13.1239623080906,0.738820460088685,False
2016,1,6907356,Entre Ríos,13.1425400956748,52557237.41161121,13.142540095674802,0.14155624001410683,False
2016,2,7130079,Entre Ríos,13.3773061346933,53299811.847084336,13.3773061346933,1.7863064317053867,False
2016,3,7206950,Entre Ríos,13.5523719961486,53178513.709984615,13.5523719961486,1.3086779931071213,False
2016,4,7251673,Entre Ríos,13.4519827391907,53907837.53292472,13.4519827391907,-0.7407504530308695,False
2017,1,7305854,Entre Ríos,13.4274342450088,54409903.38653646,13.4274342450088,-0.18248978353488932,False
2017,2,7429664,Entre Ríos,13.5716635856636,54743944.639537856,13.571663585663602,1.074139243753236,False
2017,3,7724943,Entre Ríos,13.741494179292,56216179.2539362,13.741494179292,1.25136165184494,False
2017,4,7870222,Entre Ríos,14.3176351801836,54968728.43144393,14.317635180183599,4.192710002088607,True
2018,1,8037053,Entre Ríos,14.5556734563254,55215947.4043942,14.5556734563254,1.6625530204265715,False
2018,2,8110444,Entre Ríos,14.7116484535059,55129403.245543286,14.711648453505898,1.0715752702786574,False
2018,3,8347035,Entre Ríos,15.0162082107412,55586835.79007187,15.0162082107412,2.0701946365685675,False
2018,4,8473655,Entre Ríos,16.2577940353847,52120570.487959765,16.2577940353847,8.268304536130389,True
2019,1,8648135,Entre Ríos,16.9794023932903,50933094.10829122,16.9794023932903,4.438537948844967,True
2019,2,8960181,Entre Ríos,17.1858204446725,52137056.99327029,17.1858204446725,1.215696798986099,False
2019,3,9164684,Entre Ríos,17.3116618255979,52939365.91603606,17.3116618255979,0.7322395886220745,False
2019,4,8793181,Entre Ríos,17.339132629893,50712923.11842857,17.339132629893,0.15868380847461339,False
2020,1,8812426,Entre Ríos,16.7793875942568,52519354.18081821,16.7793875942568,-3.2282182020523353,False
2020,2,9031056,Entre Ríos,16.9046496397221,53423502.9561279,16.9046496397221,0.7465233445598018,False
2020,3,9356199,Entre Ríos,17.3981108790514,53777097.20924672,17.3981108790514,2.9190858719117196,False
2020,4,9571562,Entre Ríos,17.7819708307277,53827340.57498337,17.7819708307277,2.2063312180548023,False
2021,1,9647972,Entre Ríos,18.0705817215044,53390489.297412574,18.0705817215044,1.6230534484848569,False
2021,2,9863084,Entre Ríos,18.4356806329179,53499972.126816586,18.4356806329179,2.0204048604535174,False
2021,3,10085541,Entre Ríos,18.5905655958691,54250856.155990474,18.5905655958691,0.8401369389890778,False
2021,4,10489794,Entre Ríos,18.8822776766148,55553647.60360098,18.8822776766148,1.5691404290061994,False
2022,1,10624009,Entre Ríos,19.0454052709211,55782530.4784716,19.0454052709211,0.8639190520343343,False
2022,2,10958684,Entre Ríos,19.1046859506594,57361236.02503794,19.1046859506594,0.3112597442534337,False
2022,3,11091128,Entre Ríos,19.04,58251722.689075634,19.04,-0.3385868306155837,False
2022,4,11208114,Entre Ríos,19.14,58558589.34169278,19.14,0.5252100840336116,False
2023,1,11241895,Entre Ríos,19.37,58037661.33195663,19.37,1.2016718913270719,False
2023,2,11251897,Entre Ríos,19.26,58421064.38213914,19.26,-0.5678884873515755,False
2023,3,11406908,Entre Ríos,20.58,55427152.57531585,20.58,6.8535825545171125,True
2023,4,11547661,Entre Ríos,20.91,55225542.802486844,20.91,1.6034985422740622,False
2024,1,11633156,Entre Ríos,20.72,56144575.28957529,20.72,-0.9086561453849895,False
2024,2,11556107,Entre Ríos,20.52,56316310.91617934,20.52,-0.9652509652509633,False
2014,1,6398398,Formosa,4.44446775479377,143963199.93769187,4.44446775479377,0.0,False
2014,2,6464468,Formosa,4.46486967289597,144785144.3289064,4.464869672895969,0.4590407497094384,False
2014,3,6595271,Formosa,4.51292526712683,146141817.3272544,4.51292526712683,1.0763045228975532,False
2014,4,6598496,Formosa,4.5491629692892,145048573.65070403,4.549162969289201,0.8029758973926437,False
2015,1,6737732,Formosa,4.62384901660949,145716955.1989513,4.62384901660949,1.6417536110375552,False
2015,2,6816188,Formosa,4.67347848472179,145848280.29663572,4.67347848472179,1.0733366927428767,False
2015,3,6935068,Formosa,4.78363992388097,144974707.76131442,4.78363992388097,2.3571615771702303,False
2015,4,6984831,Formosa,4.83056312716579,144596619.81683224,4.83056312716579,0.9809100189704711,False
2016,1,6907356,Formosa,4.85805369012364,142183607.68722185,4.858053690123639,0.5690964435026258,False
2016,2,7130079,Formosa,4.93043941201745,144613459.45396164,4.93043941201745,1.490014860086264,False
2016,3,7206950,Formosa,4.73374802305046,152246168.67874163,4.73374802305046,-3.9893277764974644,False
2016,4,7251673,Formosa,5.02928480990009,144188950.79724187,5.02928480990009,6.243187964601127,True
2017,1,7305854,Formosa,5.05059092168821,144653449.73055047,5.05059092168821,0.42364098661065164,False
2017,2,7429664,Formosa,5.08181870616855,146200886.52476966,5.0818187061685505,0.6182996200750024,False
2017,3,7724943,Formosa,5.43429504811395,142151703.79239994,5.43429504811395,6.93602748003479,True
2017,4,7870222,Formosa,5.41406007215144,145366358.98228094,5.41406007215144,-0.3723569622803846,False
2018,1,8037053,Formosa,5.44800982825826,147522733.13298082,5.44800982825826,0.6270664834594264,False
2018,2,8110444,Formosa,7.4919076165093,108256059.94029722,7.4919076165093,37.516411546277965,True
2018,3,8347035,Formosa,7.52794981031211,110880587.81377462,7.527949810312111,0.4810816636791948,False
2018,4,8473655,Formosa,7.56863913845701,111957444.99092993,7.56863913845701,0.5405100880077729,False
2019,1,8648135,Formosa,7.55368578631946,114488942.81070979,7.55368578631946,-0.19756989154854354,False
2019,2,8960181,Formosa,7.74219578395609,115731780.10517251,7.742195783956091,2.49560284832131,False
2019,3,9164684,Formosa,7.66417771389022,119578177.1003343,7.66417771389022,-1.0076995240490438,False
2019,4,8793181,Formosa,7.75547611892472,113380285.94457403,7.7554761189247206,1.1912354911739031,False
2020,1,8812426,Formosa,7.69363320950793,114541800.4735324,7.69363320950793,-0.7974095783221169,False
2020,2,9031056,Formosa,7.92553974261672,113948781.9541017,7.925539742616721,3.014265520511117,True
2020,3,9356199,Formosa,8.12033722939222,115219340.4743645,8.12033722939222,2.4578450566344,False
2020,4,9571562,Formosa,8.26839085381519,115760879.82806839,8.26839085381519,1.8232447771636462,False
2021,1,9647972,Formosa,8.33089528442991,115809545.92037244,8.33089528442991,0.7559443151611722,False
2021,2,9863084,Formosa,8.45629304957047,116636024.10870786,8.45629304957047,1.505213555797802,False
2021,3,10085541,Formosa,8.64358218729535,116682421.49445972,8.64358218729535,2.2147900578539437,False
2021,4,10489794,Formosa,8.76886524220062,119625444.2309972,8.76886524220062,1.4494344149283078,False
2022,1,10624009,Formosa,8.89642743559843,119418823.7571497,8.89642743559843,1.4547172282213916,False
2022,2,10958684,Formosa,11.0498145911401,99175274.92983302,11.0498145911401,24.205077500267613,True
2022,3,11091128,Formosa,11.14,99561292.63913824,11.14,0.816171240847896,False
2022,4,11208114,Formosa,10.03,111745902.29312064,10.03,-9.964093357271109,False
2023,1,11241895,Formosa,9.87,113899645.39007093,9.87,-1.5952143569292088,False
2023,2,11251897,Formosa,9.75,115404071.79487179,9.75,-1.2158054711246091,False
2023,3,11406908,Formosa,9.89,115337795.75328614,9.89,1.4358974358974486,False
2023,4,11547661,Formosa,9.98,115708026.0521042,9.98,0.9100101112234471,False
2024,1,11633156,Formosa,10.08,115408293.65079366,10.08,1.002004008016022,False
2024,2,11556107,Formosa,10.1,114416900.99009901,10.1,0.1984126984126977,False
2014,1,6398398,Jujuy,4.72430277882911,135435815.60167918,4.724302778829111,0.0,False
2014,2,6464468,Jujuy,4.78409543407859,135124143.9280579,4.78409543407859,1.265639779004557,False
2014,3,6595271,Jujuy,4.68339443034039,140822454.69811207,4.68339443034039,-2.1049121014784844,False
2014,4,6598496,Jujuy,4.98200351211736,132446634.85184152,4.98200351211736,6.375911450944494,True
2015,1,6737732,Jujuy,5.05087991347104,133397192.47788906,5.05087991347104,1.3825040706245462,False
2015,2,6816188,Jujuy,5.18839248135606,131373793.02921377,5.18839248135606,2.7225467688959393,False
2015,3,6935068,Jujuy,5.42345455542757,127871782.25840703,5.42345455542757,4.530537636005394,True
2015,4,6984831,Jujuy,5.45834125160131,127966183.82829882,5.45834125160131,0.6432559878062794,False
2016,1,6907356,Jujuy,5.49180026198814,125775805.20926303,5.49180026198814,0.6129886140228802,False
2016,2,7130079,Jujuy,5.59776138470153,127373757.29316072,5.59776138470153,1.9294423988215126,False
2016,3,7206950,Jujuy,5.76400350138348,125033754.72048521,5.76400350138348,2.969796410691661,False
2016,4,7251673,Jujuy,5.75880438439226,125923238.852387,5.75880438439226,-0.09019975421549198,False
2017,1,7305854,Jujuy,5.81976940765058,125535111.24333958,5.81976940765058,1.058640286923973,False
2017,2,7429664,Jujuy,5.72941710564843,129675739.48622726,5.72941710564843,-1.552506562946876,False
2017,3,7724943,Jujuy,5.79114280051213,133392376.35992774,5.79114280051213,1.077346852664074,False
2017,4,7870222,Jujuy,5.81583543877829,135324014.62950036,5.815835438778291,0.4263862784384731,False
2018,1,8037053,Jujuy,5.91282950582615,135925667.94088626,5.912829505826151,1.6677581074789671,False
2018,2,8110444,Jujuy,5.99239747680142,135345561.29492825,5.99239747680142,1.3456834988539335,False
2018,3,8347035,Jujuy,5.9491656472258,140305977.2573717,5.949165647225799,-0.7214446261781915,False
2018,4,8473655,Jujuy,11.8994841924185,71210271.49562338,11.899484192418498,100.01937915390604,True
2019,1,8648135,Jujuy,11.8678497610553,72870277.0436066,11.867849761055298,-0.26584708086216935,False
2019,2,8960181,Jujuy,11.3829345908251,78715913.97197439,11.382934590825098,-4.085956428446402,False
2019,3,9164684,Jujuy,11.334206981241,80858625.7086029,11.334206981241,-0.42807598686698256,False
2019,4,8793181,Jujuy,11.6039151022838,75777708.83785067,11.6039151022838,2.379594103841476,False
2020,1,8812426,Jujuy,11.9345057136942,73839890.91302054,11.934505713694199,2.8489575156003477,False
2020,2,9031056,Jujuy,12.246000275261,73746985.1135335,12.246000275260998,2.6100332015374317,False
2020,3,9356199,Jujuy,13.8200370336799,67700245.50005637,13.820037033679899,12.853476425267797,True
2020,4,9571562,Jujuy,13.6696231171354,70020672.24517462,13.669623117135398,-1.0883756402239486,False
2021,1,9647972,Jujuy,14.2260459665007,67819069.49210563,14.226045966500699,4.070506147808883,True
2021,2,9863084,Jujuy,14.3667840692187,68651995.82926828,14.3667840692187,0.9892988048078033,False
2021,3,10085541,Jujuy,14.240381868424,70823529.12433645,14.240381868424002,-0.8798225141109839,False
2021,4,10489794,Jujuy,14.5552419442425,72068839.80481935,14.5552419442425,2.211036745557049,False
2022,1,10624009,Jujuy,14.8476418286294,71553510.80408378,14.8476418286294,2.008897450877223,False
2022,2,10958684,Jujuy,14.6569135245407,74768019.7583987,14.656913524540698,-1.2845696730166,False
2022,3,11091128,Jujuy,15.06,73646268.26029216,15.06,2.7501456891616094,False
2022,4,11208114,Jujuy,14.95,74970662.20735787,14.95,-0.7304116865869958,False
2023,1,11241895,Jujuy,14.88,75550369.6236559,14.88,-0.4682274247491569,False
2023,2,11251897,Jujuy,14.78,76129208.38971584,14.78,-0.6720430107526987,False
2023,3,11406908,Jujuy,14.73,77439972.84453495,14.730000000000002,-0.3382949932340784,False
2023,4,11547661,Jujuy,14.77,78183215.97833446,14.77,0.27155465037336235,False
2024,1,11633156,Jujuy,14.74,78922360.92265943,14.74,-0.20311442112389555,False
2024,2,11556107,Jujuy,14.91,77505747.82025486,14.91,1.1533242876526462,False
2014,1,6398398,La Pampa,15.9940619540067,40004834.40916725,15.9940619540067,0.0,False
2014,2,6464468,La Pampa,16.3790489033622,39467908.29028546,16.3790489033622,2.4070617611873013,False
2014,3,6595271,La Pampa,18.3375340019153,35965964.66739281,18.3375340019153,11.957257775517572,True
2014,4,6598496,La Pampa,16.8165246239874,39238166.90749397,16.8165246239874,-8.294514288393607,False
2015,1,6737732,La Pampa,18.332348933632,36753238.902403556,18.332348933632,9.013897600949017,True
2015,2,6816188,La Pampa,18.6853290469759,36478822.41122832,18.6853290469759,1.9254494588870408,False
2015,3,6935068,La Pampa,19.055588379965,36393880.16636376,19.055588379965002,1.9815510449842755,False
2015,4,6984831,La Pampa,19.2721612721497,36243112.02757428,19.2721612721497,1.136532170333826,False
2016,1,6907356,La Pampa,19.1017714242668,36160813.81449747,19.101771424266804,-0.8841242322371268,False
2016,2,7130079,La Pampa,19.9138554042725,35804613.69861232,19.9138554042725,4.251354295727916,True
2016,3,7206950,La Pampa,20.2948293814121,35511261.83204476,20.2948293814121,1.913110090464265,False
2016,4,7251673,La Pampa,20.6707608364078,35081790.44492398,20.6707608364078,1.8523509014567674,False
2017,1,7305854,La Pampa,20.64904971243,35381066.449765645,20.64904971243,-0.10503301813430399,False
2017,2,7429664,La Pampa,20.9208113683245,35513268.91293043,20.9208113683245,1.3160976397422752,False
2017,3,7724943,La Pampa,22.7808079768561,33909872.765917994,22.7808079768561,8.890652354658467,True
2017,4,7870222,La Pampa,23.4099297739188,33619161.0825261,23.4099297739188,2.761630745063348,False
2018,1,8037053,La Pampa,23.6412486623102,33995890.465857595,23.6412486623102,0.98812294878865,False
2018,2,8110444,La Pampa,23.407010658268,34649636.0360103,23.407010658267996,-0.9908021669584488,False
2018,3,8347035,La Pampa,23.6405627895773,35308106.132228196,23.640562789577302,0.9977870934442024,False
2018,4,8473655,La Pampa,24.215175627605,34993159.3737447,24.215175627605,2.430622498890056,False
2019,1,8648135,La Pampa,25.1575166404727,34375948.642272286,25.1575166404727,3.8915307795390985,True
2019,2,8960181,La Pampa,25.3978398954861,35279303.42451081,25.3978398954861,0.9552741570158618,False
2019,3,9164684,La Pampa,25.5190027056414,35913174.60840268,25.5190027056414,0.47705950842233946,False
2019,4,8793181,La Pampa,25.3449218476204,34694054.50475114,25.344921847620398,-0.6821616817436205,False
2020,1,8812426,La Pampa,24.9634889459636,35301259.447649844,24.9634889459636,-1.504967756263209,False
2020,2,9031056,La Pampa,25.0738459648555,36017833.13440741,25.0738459648555,0.4420736986355589,False
2020,3,9356199,La Pampa,26.115702018823,35825952.49883185,26.115702018823,4.15515057174638,True
2020,4,9571562,La Pampa,26.9404221718048,35528626.60785385,26.9404221718048,3.1579474769140026,True
2021,1,9647972,La Pampa,26.943299898725,35808427.461613774,26.943299898725005,0.010681818205560134,False
2021,2,9863084,La Pampa,27.0435584401919,36471102.80184715,27.0435584401919,0.3721093624156957,False
2021,3,10085541,La Pampa,27.7678911910512,36320874.8212406,27.7678911910512,2.6783929062486056,False
2021,4,10489794,La Pampa,29.509892061531,35546704.061566055,29.509892061531,6.2734359569991405,True
2022,1,10624009,La Pampa,30.2004150314026,35178354.30060508,30.2004150314026,2.3399711812967405,False
2022,2,10958684,La Pampa,30.6327215596658,35774438.05851496,30.632721559665804,1.4314588982094811,False
2022,3,11091128,La Pampa,31.82,34855839.09490886,31.819999999999997,3.8758503322064763,True
2022,4,11208114,La Pampa,31.23,35888933.717579246,31.230000000000004,-1.8541797611564825,False
2023,1,11241895,La Pampa,31.81,35340757.62338887,31.81,1.8571886007044291,False
2023,2,11251897,La Pampa,32.4,34728077.16049383,32.4,1.8547626532536832,False
2023,3,11406908,La Pampa,32.62,34969061.92519926,32.62,0.6790123456790198,False
2023,4,11547661,La Pampa,32.93,35067297.2972973,32.93,0.9503372164316515,False
2024,1,11633156,La Pampa,33.11,35134871.639987916,33.11,0.5466140297601063,False
2024,2,11556107,La Pampa,33.33,34671788.17881788,33.33,0.6644518272425293,False
2014,1,6398398,La Rioja,4.35317490004406,146982332.36471248,4.35317490004406,0.0,False
2014,2,6464468,La Rioja,4.39338341878784,147140993.25716454,4.39338341878784,0.9236596200941305,False
2014,3,6595271,La Rioja,4.37903587474791,150610115.7570369,4.37903587474791,-0.32657163448504,False
2014,4,6598496,La Rioja,4.49690190272523,146734266.00658453,4.49690190272523,2.6915976792289964,False
2015,1,6737732,La Rioja,4.46232446314409,150991530.43776405,4.46232446314409,-0.7689169194503687,False
2015,2,6816188,La Rioja,4.49467875121494,151650170.7303896,4.49467875121494,0.7250545839522893,False
2015,3,6935068,La Rioja,4.55007908580606,152416427.69757333,4.550079085806061,1.2325760673361996,False
2015,4,6984831,La Rioja,4.5777751342349,152581347.82034025,4.5777751342349,0.6086937810649395,False
2016,1,6907356,La Rioja,4.49695820154003,153600627.1446887,4.49695820154003,-1.765419452136907,False
2016,2,7130079,La Rioja,4.49348905893409,158675784.15093195,4.49348905893409,-0.0771442039366188,False
2016,3,7206950,La Rioja,4.52988708727993,159097784.58357933,4.52988708727993,0.8100170684397945,False
2016,4,7251673,La Rioja,4.35056208536871,166683588.41235617,4.35056208536871,-3.958707986668597,False
2017,1,7305854,La Rioja,4.31144439366078,169452585.55907556,4.31144439366078,-0.8991410981005421,False
2017,2,7429664,La Rioja,4.31364137112834,172236478.66805828,4.31364137112834,0.05095687818195138,False
2017,3,7724943,La Rioja,13.7006510798107,56383765.66923515,13.700651079810699,217.61219584712376,True
2017,4,7870222,La Rioja,13.7279656603595,57329849.117599696,13.727965660359501,0.19936702562299846,False
2018,1,8037053,La Rioja,13.6947700631199,58687024.04609065,13.694770063119902,-0.24181002532264184,False
2018,2,8110444,La Rioja,13.5709228844089,59763393.168476194,13.570922884408898,-0.9043392341761658,False
2018,3,8347035,La Rioja,13.5054845201924,61804780.03229082,13.5054845201924,-0.48219538769671555,False
2018,4,8473655,La Rioja,13.4028590482468,63222742.02464602,13.402859048246798,-0.7598799716675431,False
2019,1,8648135,La Rioja,13.3594024786378,64734444.62676158,13.359402478637799,-0.3242335792129625,False
2019,2,8960181,La Rioja,12.965645588675,69107094.88948531,12.965645588675,-2.9474139325649573,False
2019,3,9164684,La Rioja,12.7624317908561,71809856.85319175,12.762431790856098,-1.5673249467531458,False
2019,4,8793181,La Rioja,12.5475635674596,70078792.21113428,12.5475635674596,-1.6835993869949273,False
2020,1,8812426,La Rioja,12.3374236886702,71428413.43847741,12.3374236886702,-1.67474647695246,False
2020,2,9031056,La Rioja,13.2675488804432,68068759.9599657,13.2675488804432,7.539055278025031,True
2020,3,9356199,La Rioja,13.3413120207716,70129526.88186121,13.3413120207716,0.5559665993552843,False
2020,4,9571562,La Rioja,13.3391295117309,71755521.91454796,13.3391295117309,-0.016359028537094034,False
2021,1,9647972,La Rioja,13.2583601634496,72768969.02074926,13.2583601634496,-0.6055068901630212,False
2021,2,9863084,La Rioja,20.4915850957506,48132362.40101961,20.4915850957506,54.555954455373914,True
2021,3,10085541,La Rioja,20.5659645302194,49039961.07345424,20.565964530219404,0.362975504926788,False
2021,4,10489794,La Rioja,20.742382050284,50571790.52324116,20.742382050284,0.8578130133666706,False
2022,1,10624009,La Rioja,20.9691741722694,50664889.865093865,20.9691741722694,1.0933754929188355,False
2022,2,10958684,La Rioja,21.3314092169144,51373464.77470643,21.3314092169144,1.7274645232525865,False
2022,3,11091128,La Rioja,21.47,51658723.80065207,21.47,0.6497028943390548,False
2022,4,11208114,La Rioja,21.26,52719256.820319846,21.26,-0.9781089892873629,False
2023,1,11241895,La Rioja,21.23,52952873.29251059,21.23,-0.14111006585136865,False
2023,2,11251897,La Rioja,21.3,52825807.51173709,21.3,0.32972209138011355,False
