Año,Trimestre,Provincia,Accesos por cada 100 hogares,KPI_Aumento_Acceso,Cumple_Meta_2%,Año_Trimestre
2014,1,Buenos Aires,54.5700728794398,,False,2014-T1
2014,2,Buenos Aires,55.0614169514339,0.9003910863003842,False,2014-T2
2014,3,Buenos Aires,56.754739164071,3.0753335209856094,True,2014-T3
2014,4,Buenos Aires,56.0943365301975,-1.1636079094018075,False,2014-T4
2015,1,Buenos Aires,56.3704843302674,0.49229176624852355,False,2015-T1
2015,2,Buenos Aires,56.8028056143921,0.7669284542452791,False,2015-T2
2015,3,Buenos Aires,57.6886810560801,1.5595628281141567,False,2015-T3
2015,4,Buenos Aires,58.2918218273372,1.0455097260254218,False,2015-T4
2016,1,Buenos Aires,57.3359078225411,-1.6398767011049278,False,2016-T1
2016,2,Buenos Aires,59.3385267910581,3.4927832218428505,True,2016-T2
2016,3,Buenos Aires,60.1432954546882,1.3562329689509118,False,2016-T3
2016,4,Buenos Aires,61.2365874303569,1.8178118897598183,False,2016-T4
2017,1,Buenos Aires,58.5740024492033,-4.348029654953752,False,2017-T1
2017,2,Buenos Aires,56.2721441616913,-3.9298292608708465,False,2017-T2
2017,3,Buenos Aires,55.6293833953396,-1.14223613819442,False,2017-T3
2017,4,Buenos Aires,57.6096152902582,3.559686938907346,True,2017-T4
2018,1,Buenos Aires,62.6262116616845,8.707915069647429,True,2018-T1
2018,2,Buenos Aires,62.7822665109499,0.2491845588687882,False,2018-T2
2018,3,Buenos Aires,64.4405675975205,2.6413526919761177,True,2018-T3
2018,4,Buenos Aires,64.6028466348432,0.2518274487218341,False,2018-T4
2019,1,Buenos Aires,66.2425552273681,2.5381367508355726,True,2019-T1
2019,2,Buenos Aires,67.847139823742,2.4222866869588433,True,2019-T2
2019,3,Buenos Aires,69.3563010607913,2.22435498529474,True,2019-T3
2019,4,Buenos Aires,64.2520528824542,-7.3594584778435514,False,2019-T4
2020,1,Buenos Aires,64.3256310174343,0.11451483910516838,False,2020-T1
2020,2,Buenos Aires,65.2205801358229,1.3912791903215618,False,2020-T2
2020,3,Buenos Aires,67.6561898309092,3.734418936498423,True,2020-T3
2020,4,Buenos Aires,68.9770222017074,1.9522712912141689,False,2020-T4
2021,1,Buenos Aires,69.1052407618594,0.18588590237639038,False,2021-T1
2021,2,Buenos Aires,70.0033033602797,1.2995578750894896,False,2021-T2
2021,3,Buenos Aires,71.6821894010193,2.398295452000353,True,2021-T3
2021,4,Buenos Aires,75.6641060233847,5.554959545235071,True,2021-T4
2022,1,Buenos Aires,76.0781466115726,0.5472087227990756,False,2022-T1
2022,2,Buenos Aires,77.58,1.9740930284425962,False,2022-T2
2022,3,Buenos Aires,78.11,0.6831657643722624,False,2022-T3
2022,4,Buenos Aires,78.94,1.0626040199718325,False,2022-T4
2023,1,Buenos Aires,79.0,0.07600709399544246,False,2023-T1
2023,2,Buenos Aires,79.67,0.8481012658227869,False,2023-T2
2023,3,Buenos Aires,80.64,1.217522279402534,False,2023-T3
2023,4,Buenos Aires,80.96,0.39682539682538837,False,2023-T4
2024,1,Buenos Aires,81.1,0.17292490118577147,False,2024-T1
2024,2,Buenos Aires,79.84,-1.5536374845869185,False,2024-T2
2014,1,Capital Federal,112.254122789269,,False,2014-T1
2014,2,Capital Federal,113.14335247541,0.792157707926964,False,2014-T2
2014,3,Capital Federal,113.800512332415,0.5808205631416324,False,2014-T3
2014,4,Capital Federal,114.896765508016,0.9633112831678784,False,2014-T4
2015,1,Capital Federal,114.896997148903,0.00020160783984671384,False,2015-T1
2015,2,Capital Federal,116.066270918604,1.017671304486456,False,2015-T2
2015,3,Capital Federal,118.28921116432,1.9152336231039186,False,2015-T3
2015,4,Capital Federal,118.130363211538,-0.13428777757367524,False,2015-T4
2016,1,Capital Federal,115.160058888848,-2.5144291797114215,False,2016-T1
2016,2,Capital Federal,120.039535048253,4.2371254465184425,True,2016-T2
2016,3,Capital Federal,120.772877751015,0.6109176468129569,False,2016-T3
2016,4,Capital Federal,120.631331736324,-0.11720016722861648,False,2016-T4
2017,1,Capital Federal,108.369208365608,-10.164957307707214,False,2017-T1
2017,2,Capital Federal,124.061393756425,14.480298995888086,True,2017-T2
2017,3,Capital Federal,121.858325909693,-1.7757884060672315,False,2017-T3
2017,4,Capital Federal,122.89742418735,0.8527101204615769,False,2017-T4
2018,1,Capital Federal,106.235671745868,-13.557446424655831,False,2018-T1
2018,2,Capital Federal,106.534941281467,0.28170343414864807,False,2018-T2
2018,3,Capital Federal,108.445914110219,1.7937521772346727,False,2018-T3
2018,4,Capital Federal,108.273149970574,-0.15930903534955498,False,2018-T4
2019,1,Capital Federal,109.196164558838,0.8524870556687998,False,2019-T1
2019,2,Capital Federal,110.545566994852,1.2357599202002123,False,2019-T2
2019,3,Capital Federal,112.645387803721,1.899507023168812,False,2019-T3
2019,4,Capital Federal,106.245467510411,-5.68147566277772,False,2019-T4
2020,1,Capital Federal,105.980174141819,-0.24969852814286075,False,2020-T1
2020,2,Capital Federal,106.414805990736,0.41010675103758915,False,2020-T2
2020,3,Capital Federal,107.675901165732,1.1850749181516962,False,2020-T3
2020,4,Capital Federal,108.311074890435,0.5898940411237898,False,2020-T4
2021,1,Capital Federal,108.419939223293,0.1005108046135905,False,2021-T1
2021,2,Capital Federal,110.144402032121,1.5905402836247942,False,2021-T2
2021,3,Capital Federal,111.271055142509,1.0228873093881283,False,2021-T3
2021,4,Capital Federal,111.270026128917,-0.0009247810139709101,False,2021-T4
2022,1,Capital Federal,111.797862691747,0.47437443954444153,False,2022-T1
2022,2,Capital Federal,121.31,8.508335561369543,True,2022-T2
2022,3,Capital Federal,122.28,0.7996043195119932,False,2022-T3
2022,4,Capital Federal,122.73,0.36800785083415344,False,2022-T4
2023,1,Capital Federal,122.59,-0.11407153915098228,False,2023-T1
2023,2,Capital Federal,115.48,-5.79982054001142,False,2023-T2
2023,3,Capital Federal,116.4,0.7966747488742654,False,2023-T3
2023,4,Capital Federal,117.02,0.5326460481099573,False,2023-T4
2024,1,Capital Federal,119.53,2.1449324901726246,True,2024-T1
2024,2,Capital Federal,116.37,-2.643687777127078,False,2024-T2
2014,1,Catamarca,24.2517512545856,,False,2014-T1
2014,2,Catamarca,24.7031188600584,1.861175305381108,False,2014-T2
2014,3,Catamarca,24.7061213053276,0.012154114167560561,False,2014-T3
2014,4,Catamarca,25.513779082748,3.26905938588685,True,2014-T4
2015,1,Catamarca,25.1094663307876,-1.5846839100123362,False,2015-T1
2015,2,Catamarca,25.4534180446982,1.3698089373124884,False,2015-T2
2015,3,Catamarca,25.8637811846376,1.6122123135634245,False,2015-T3
2015,4,Catamarca,26.2394517885919,1.452496838232762,False,2015-T4
2016,1,Catamarca,25.9102179811905,-1.254728223950707,False,2016-T1
2016,2,Catamarca,26.0741880597406,0.6328394406760087,False,2016-T2
2016,3,Catamarca,26.4806767574637,1.558969724356379,False,2016-T3
2016,4,Catamarca,26.5435155899619,0.23730070448628637,False,2016-T4
2017,1,Catamarca,25.6593508380215,-3.3310009329539194,False,2017-T1
2017,2,Catamarca,25.9771210676835,1.2384188191976147,False,2017-T2
2017,3,Catamarca,32.4909256779052,25.07515976558742,True,2017-T3
2017,4,Catamarca,28.6209500939249,-11.910942834762018,False,2017-T4
2018,1,Catamarca,32.7936161374153,14.57906194517313,True,2018-T1
2018,2,Catamarca,32.8575008674866,0.19480843406718074,False,2018-T2
2018,3,Catamarca,32.9159453741104,0.1778726472822918,False,2018-T3
2018,4,Catamarca,32.2253461660253,-2.098068884961406,False,2018-T4
2019,1,Catamarca,32.1904889561213,-0.10816706118349298,False,2019-T1
2019,2,Catamarca,32.1309502201928,-0.18495753826434702,False,2019-T2
2019,3,Catamarca,30.8836145267372,-3.882037988007301,False,2019-T3
2019,4,Catamarca,36.4384291271555,17.986283942280366,True,2019-T4
2020,1,Catamarca,37.6154276874603,3.2301023630781196,True,2020-T1
2020,2,Catamarca,45.4318181818182,20.779746436230536,True,2020-T2
2020,3,Catamarca,47.157098984172,3.79751652344008,True,2020-T3
2020,4,Catamarca,49.4068835454974,4.770829015755455,True,2020-T4
2021,1,Catamarca,48.8990929278482,-1.0277730170565995,False,2021-T1
2021,2,Catamarca,52.3403096626386,7.037383576558363,True,2021-T2
2021,3,Catamarca,52.7097934860013,0.7059259407218283,False,2021-T3
2021,4,Catamarca,55.2526999859741,4.824352993619945,True,2021-T4
2022,1,Catamarca,58.2063508356117,5.345713151370682,True,2022-T1
2022,2,Catamarca,62.4,7.204796562890774,True,2022-T2
2022,3,Catamarca,65.33,4.69551282051282,True,2022-T3
2022,4,Catamarca,65.77,0.6735037501913328,False,2022-T4
2023,1,Catamarca,66.17,0.6081800212863094,False,2023-T1
2023,2,Catamarca,67.42,1.8890735983073899,False,2023-T2
2023,3,Catamarca,68.55,1.6760605161673028,False,2023-T3
2023,4,Catamarca,68.63,0.11670313639678818,False,2023-T4
2024,1,Catamarca,68.82,0.2768468599737691,False,2024-T1
2024,2,Catamarca,68.81,-0.0145306596919368,False,2024-T2
2014,1,Chaco,20.7185388638408,,False,2014-T1
2014,2,Chaco,20.9579963674944,1.1557644350660055,False,2014-T2
2014,3,Chaco,21.1126667052624,0.7380015486971431,False,2014-T3
2014,4,Chaco,21.8707832002322,3.590813541241754,True,2014-T4
2015,1,Chaco,26.6495912203056,21.850191537825964,True,2015-T1
2015,2,Chaco,27.4645393883995,3.0580137659783486,True,2015-T2
2015,3,Chaco,27.9630727934794,1.8151893903251533,False,2015-T3
2015,4,Chaco,28.3505662351414,1.3857326929834288,False,2015-T4
2016,1,Chaco,28.0751464477524,-0.971478964845542,False,2016-T1
2016,2,Chaco,28.5935505552226,1.846487634302979,False,2016-T2
2016,3,Chaco,28.910749068481,1.1093358715483634,False,2016-T3
2016,4,Chaco,28.7866560852553,-0.4292278381710603,False,2016-T4
2017,1,Chaco,28.6216605384279,-0.5731667698351057,False,2017-T1
2017,2,Chaco,29.0455247754534,1.48092119412993,False,2017-T2
2017,3,Chaco,29.9759256476576,3.2032503437172815,True,2017-T3
2017,4,Chaco,30.8081581112365,2.77633616176231,True,2017-T4
2018,1,Chaco,30.8299276457025,0.0706615903079889,False,2018-T1
2018,2,Chaco,31.2517049960349,1.368077652271725,False,2018-T2
2018,3,Chaco,32.2831008330776,3.300286615317653,True,2018-T3
2018,4,Chaco,32.5909608763298,0.9536260003152133,False,2018-T4
2019,1,Chaco,32.6358765794295,0.1378164432467488,False,2019-T1
2019,2,Chaco,34.1402609798676,4.60960316716701,True,2019-T2
2019,3,Chaco,35.8460309754608,4.99635898096704,True,2019-T3
2019,4,Chaco,36.8354786303424,2.760271159613041,True,2019-T4
2020,1,Chaco,37.4838333691726,1.7601365936809963,False,2020-T1
2020,2,Chaco,39.8325027900658,6.265819714225897,True,2020-T2
2020,3,Chaco,41.5419205780652,4.291514889257039,True,2020-T3
2020,4,Chaco,43.0307886497791,3.5840135723046984,True,2020-T4
2021,1,Chaco,43.1364924170879,0.24564682783090452,False,2021-T1
2021,2,Chaco,43.3276272929354,0.44309322603100765,False,2021-T2
2021,3,Chaco,42.9624100796766,-0.8429199475650583,False,2021-T3
2021,4,Chaco,44.0485638902593,2.528149162415138,True,2021-T4
2022,1,Chaco,44.0594800994188,0.024782213528443137,False,2022-T1
2022,2,Chaco,43.79,-0.6116279602272356,False,2022-T2
2022,3,Chaco,43.86,0.1598538479104825,False,2022-T3
2022,4,Chaco,43.62,-0.5471956224350251,False,2022-T4
2023,1,Chaco,43.15,-1.0774873911049951,False,2023-T1
2023,2,Chaco,42.87,-0.6488991888760166,False,2023-T2
2023,3,Chaco,42.87,0.0,False,2023-T3
2023,4,Chaco,44.35,3.452297644040131,True,2023-T4
2024,1,Chaco,46.7,5.298759864712517,True,2024-T1
2024,2,Chaco,44.06,-5.653104925053534,False,2024-T2
2014,1,Chubut,41.2352180797243,,False,2014-T1
2014,2,Chubut,41.4102098199126,0.4243744748723635,False,2014-T2
2014,3,Chubut,40.5986709442745,-1.959755526879415,False,2014-T3
2014,4,Chubut,40.2492746845027,-0.8606100930037346,False,2014-T4
2015,1,Chubut,37.6127806859079,-6.550413688845773,False,2015-T1
2015,2,Chubut,36.5824672045848,-2.739264320622586,False,2015-T2
2015,3,Chubut,36.8118099146332,0.6269197448215208,False,2015-T3
2015,4,Chubut,36.8901782778659,0.21288918804708337,False,2015-T4
2016,1,Chubut,36.0927055378499,-2.161748132549637,False,2016-T1
2016,2,Chubut,36.1243856555634,0.08777429467091798,False,2016-T2
2016,3,Chubut,36.1786944287865,0.1503382610874512,False,2016-T3
2016,4,Chubut,36.072905464279,-0.29240680510384265,False,2016-T4
2017,1,Chubut,35.662220237763,-1.1384866875297315,False,2017-T1
2017,2,Chubut,35.5460111791441,-0.32586041430994483,False,2017-T2
2017,3,Chubut,46.2153774665184,30.01564995184137,True,2017-T3
2017,4,Chubut,51.4630962674935,11.354919268541968,True,2017-T4
2018,1,Chubut,53.7156048824891,4.376939551572211,True,2018-T1
2018,2,Chubut,54.9023033373551,2.209224782001575,True,2018-T2
2018,3,Chubut,56.391745852269,2.7128962254312046,True,2018-T3
2018,4,Chubut,42.6109360960454,-24.437636302882986,False,2018-T4
2019,1,Chubut,42.997736337178,0.9077487531856764,False,2019-T1
2019,2,Chubut,46.9879841362692,9.280134581505939,True,2019-T2
2019,3,Chubut,47.5662416229331,1.2306497018193088,False,2019-T3
2019,4,Chubut,51.1450178551471,7.523773394971298,True,2019-T4
2020,1,Chubut,51.268489419097,0.2414146462898787,False,2020-T1
2020,2,Chubut,57.3446133872355,11.851575962125386,True,2020-T2
2020,3,Chubut,68.3438981572004,19.181025244148326,True,2020-T3
2020,4,Chubut,68.3518991582562,0.01170697205096393,False,2020-T4
2021,1,Chubut,68.9942808881567,0.9398154810785521,False,2021-T1
2021,2,Chubut,72.2941048193647,4.782749944966012,True,2021-T2
2021,3,Chubut,80.7097384765756,11.640829744331626,True,2021-T3
2021,4,Chubut,82.5734006387143,2.3090920591690436,True,2021-T4
2022,1,Chubut,88.0527409383577,6.635720773590646,True,2022-T1
2022,2,Chubut,83.19,-5.522532162584149,False,2022-T2
2022,3,Chubut,84.38,1.4304603918740206,False,2022-T3
2022,4,Chubut,85.57,1.4102867978193858,False,2022-T4
2023,1,Chubut,85.89,0.37396283744303777,False,2023-T1
2023,2,Chubut,82.49,-3.9585516358132558,False,2023-T2
2023,3,Chubut,84.23,2.1093465874651587,True,2023-T3
2023,4,Chubut,84.96,0.8666745815030152,False,2023-T4
2024,1,Chubut,84.89,-0.08239171374763793,False,2024-T1
2024,2,Chubut,86.33,1.6963128754859205,False,2024-T2
2014,1,Corrientes,22.3167167138389,,False,2014-T1
2014,2,Corrientes,22.5756130032436,1.1601002635130202,False,2014-T2
2014,3,Corrientes,22.7875350351524,0.9387210521297928,False,2014-T3
2014,4,Corrientes,23.5624309927751,3.4005255786873563,True,2014-T4
2015,1,Corrientes,28.9501912819093,22.865893127862066,True,2015-T1
2015,2,Corrientes,29.5840126681085,2.1893512896934366,True,2015-T2
2015,3,Corrientes,30.167412409019,1.972010178116928,False,2015-T3
2015,4,Corrientes,30.3364314453388,0.5602702480020076,False,2015-T4
2016,1,Corrientes,30.0807850041331,-0.8427043954274271,False,2016-T1
2016,2,Corrientes,30.5801620466166,1.6601197156752525,False,2016-T2
2016,3,Corrientes,31.0668788260512,1.5916095496572171,False,2016-T3
2016,4,Corrientes,30.9810703764977,-0.2762055693909793,False,2016-T4
2017,1,Corrientes,30.9406001096441,-0.13062901430384563,False,2017-T1
2017,2,Corrientes,31.386121368355,1.439924426585474,False,2017-T2
2017,3,Corrientes,32.165435745938,2.482990390678669,True,2017-T3
2017,4,Corrientes,32.5151183111876,1.0871376592302529,False,2017-T4
2018,1,Corrientes,32.6634608731751,0.4562264254054923,False,2018-T1
2018,2,Corrientes,33.8097539088117,3.509404713993419,True,2018-T2
2018,3,Corrientes,34.2499388738322,1.3019466696141073,False,2018-T3
2018,4,Corrientes,34.5662765686955,0.9236153560115984,False,2018-T4
2019,1,Corrientes,35.1349868869881,1.6452750332028747,False,2019-T1
2019,2,Corrientes,38.155585884188,8.597125728026233,True,2019-T2
2019,3,Corrientes,38.4853511358672,0.8642646785194721,False,2019-T3
2019,4,Corrientes,38.7674409892621,0.7329798093799935,False,2019-T4
2020,1,Corrientes,38.7290799422309,-0.0989517132219985,False,2020-T1
2020,2,Corrientes,40.3047626797957,4.0684744897506615,True,2020-T2
2020,3,Corrientes,41.7507494704644,3.587632563814981,True,2020-T3
2020,4,Corrientes,42.428283946949,1.6228079377686586,False,2020-T4
2021,1,Corrientes,42.6641284388214,0.5558662051175379,False,2021-T1
2021,2,Corrientes,43.5411637336848,2.055673763782681,True,2021-T2
2021,3,Corrientes,44.9008831266441,3.122836590394999,True,2021-T3
2021,4,Corrientes,45.5101610294635,1.356939686689255,False,2021-T4
2022,1,Corrientes,47.6446351415023,4.6901045036007085,True,2022-T1
2022,2,Corrientes,48.35,1.4804706897278204,False,2022-T2
2022,3,Corrientes,48.21,-0.28955532574974263,False,2022-T3
2022,4,Corrientes,51.64,7.114706492428955,True,2022-T4
2023,1,Corrientes,52.05,0.7939581719597145,False,2023-T1
2023,2,Corrientes,52.37,0.614793467819405,False,2023-T2
2023,3,Corrientes,52.78,0.7828909681115213,False,2023-T3
2023,4,Corrientes,52.56,-0.41682455475558705,False,2023-T4
2024,1,Corrientes,51.94,-1.1796042617960512,False,2024-T1
2024,2,Corrientes,51.38,-1.0781671159029556,False,2024-T2
2014,1,Córdoba,52.5178475440063,,False,2014-T1
2014,2,Córdoba,53.448126115626,1.7713570055212058,False,2014-T2
2014,3,Córdoba,54.2336102829994,1.4696196564013018,False,2014-T3
2014,4,Córdoba,54.696896793323,0.8542424299361551,False,2014-T4
2015,1,Córdoba,54.6973465018821,0.0008221829490654821,False,2015-T1
2015,2,Córdoba,55.8691635078182,2.142365362999423,True,2015-T2
2015,3,Córdoba,57.0834037895185,2.1733639909077587,True,2015-T3
2015,4,Córdoba,57.3648817660792,0.49309949630646527,False,2015-T4
2016,1,Córdoba,55.2830927837402,-3.6290303723244057,False,2016-T1
2016,2,Córdoba,57.5479805282864,4.096890442447075,True,2016-T2
2016,3,Córdoba,58.243816258032,1.2091401355145277,False,2016-T3
2016,4,Córdoba,57.696719154379,-0.9393222127294163,False,2016-T4
2017,1,Córdoba,57.6533295928744,-0.07520282286502214,False,2017-T1
2017,2,Córdoba,58.9735289080036,2.2898925776740744,True,2017-T2
2017,3,Córdoba,62.3070022529633,5.652490883087203,True,2017-T3
2017,4,Córdoba,63.3326256520777,1.646080475755232,False,2017-T4
2018,1,Córdoba,63.5171696520162,0.2913885190112021,False,2018-T1
2018,2,Córdoba,63.2743661231958,-0.38226440213035484,False,2018-T2
2018,3,Córdoba,64.2421002602934,1.529425257636581,False,2018-T3
2018,4,Córdoba,65.0892645911237,1.3187058446062498,False,2018-T4
2019,1,Córdoba,65.5173840768055,0.6577420844607113,False,2019-T1
2019,2,Córdoba,68.0713093878985,3.8980880373658544,True,2019-T2
2019,3,Córdoba,68.5923490106902,0.7654320557029468,False,2019-T3
2019,4,Córdoba,70.4829556624422,2.7562937835199977,True,2019-T4
2020,1,Córdoba,70.6880744339108,0.29101896982153014,False,2020-T1
2020,2,Córdoba,72.7135853124239,2.8654209281182736,True,2020-T2
2020,3,Córdoba,75.2203572366921,3.4474602146180846,True,2020-T3
2020,4,Córdoba,78.0796087633819,3.801167172993796,True,2020-T4
2021,1,Córdoba,78.5902806238002,0.6540399836862345,False,2021-T1
2021,2,Córdoba,80.1151879593124,1.9403256018536157,False,2021-T2
2021,3,Córdoba,81.2845665540848,1.45962160803554,False,2021-T3
2021,4,Córdoba,84.5094185304609,3.967360734131936,True,2021-T4
2022,1,Córdoba,85.7574535631355,1.476799928785153,False,2022-T1
2022,2,Córdoba,87.48,2.0086259156428294,True,2022-T2
2022,3,Córdoba,88.31,0.9487882944673047,False,2022-T3
2022,4,Córdoba,89.03,0.8153097044502308,False,2022-T4
2023,1,Córdoba,88.84,-0.2134112097045914,False,2023-T1
2023,2,Córdoba,90.13,1.4520486267447006,False,2023-T2
2023,3,Córdoba,90.05,-0.08876067901919261,False,2023-T3
2023,4,Córdoba,90.67,0.688506385341482,False,2023-T4
2024,1,Córdoba,90.7,0.033087018859602,False,2024-T1
2024,2,Córdoba,90.79,0.09922822491731356,False,2024-T2
2014,1,Entre Ríos,34.3671218212502,,False,2014-T1
2014,2,Entre Ríos,34.6874323714598,0.9320261145975296,False,2014-T2
2014,3,Entre Ríos,34.981647333713,0.8481889322407005,False,2014-T3
2014,4,Entre Ríos,36.0254708519679,2.9839175619638,True,2014-T4
2015,1,Entre Ríos,42.0651933735121,16.765145267252706,True,2015-T1
2015,2,Entre Ríos,42.9319790164588,2.0605768651773237,True,2015-T2
2015,3,Entre Ríos,43.6771816352633,1.735775139829491,False,2015-T3
2015,4,Entre Ríos,44.108548073001,0.9876242504379722,False,2015-T4
2016,1,Entre Ríos,43.8459681446623,-0.5953039485773247,False,2016-T1
2016,2,Entre Ríos,44.7388745451874,2.036461819201042,True,2016-T2
2016,3,Entre Ríos,45.4351408844733,1.5562893487243445,False,2016-T3
2016,4,Entre Ríos,45.208402854677,-0.4990367045913254,False,2016-T4
2017,1,Entre Ríos,44.9072736870412,-0.6660911437278232,False,2017-T1
2017,2,Entre Ríos,45.3893310282472,1.0734504716662587,False,2017-T2
2017,3,Entre Ríos,45.9581216701772,1.2531373101225582,False,2017-T3
2017,4,Entre Ríos,47.8852452937468,4.193216679741144,True,2017-T4
2018,1,Entre Ríos,48.6812024178572,1.66221791123276,False,2018-T1
2018,2,Entre Ríos,49.2026118705284,1.071069379502297,False,2018-T2
2018,3,Entre Ríos,50.2220138583775,2.0718452722216285,True,2018-T3
2018,4,Entre Ríos,54.3747734863994,8.268803476762967,True,2018-T4
2019,1,Entre Ríos,56.7881599616928,4.438430398054078,True,2019-T1
2019,2,Entre Ríos,57.4782345887239,1.2151734225877378,False,2019-T2
2019,3,Entre Ríos,57.9000994579662,0.7339558569620028,False,2019-T3
2019,4,Entre Ríos,57.9922169170451,0.15909723807257697,False,2019-T4
2020,1,Entre Ríos,56.1200605143722,-3.2282890742923724,False,2020-T1
2020,2,Entre Ríos,56.5386547397096,0.745890545200321,False,2020-T2
2020,3,Entre Ríos,58.1901640924315,2.921026968761558,True,2020-T3
2020,4,Entre Ríos,59.4743067609738,2.206803655859296,True,2020-T4
2021,1,Entre Ríos,60.4394497283423,1.622789772476686,False,2021-T1
2021,2,Entre Ríos,61.6602644647879,2.0198971730100292,True,2021-T2
2021,3,Entre Ríos,62.1794014538577,0.8419311749242684,False,2021-T3
2021,4,Entre Ríos,63.1553614361658,1.5695872901451797,False,2021-T4
2022,1,Entre Ríos,63.7009034712316,0.8638095367678422,False,2022-T1
2022,2,Entre Ríos,63.9,0.31254898740693043,False,2022-T2
2022,3,Entre Ríos,63.67,-0.3599374021909184,False,2022-T3
2022,4,Entre Ríos,64.01,0.534003455316481,False,2022-T4
